user	degree	ndcg20
1	40	0.3120255505658846
2	56	0.3435116964362661
3	29	0.4103737754674528
4	17	0.0
5	67	0.3635562594634462
6	39	0.14376895070601528
7	21	0.6548086577531308
8	69	0.08432506053865062
9	52	0.3525870927926269
10	249	0.6031713212477262
11	58	0.3456759330622811
12	9	0.5531464700081437
13	29	0.6122712493103297
14	12	0.0
15	75	0.4174490823596581
16	10	0.2712355367336033
17	130	0.6290976721430044
18	160	0.3806352631832112
19	118	0.26662326220183746
20	18	0.5
22	101	0.14662436915611682
23	100	0.16317534329638614
24	87	0.4257846437516767
25	42	0.3052348839397012
26	82	0.04275831251503157
27	37	0.3228811175515737
28	51	0.2228609303895782
29	42	0.2895500456400524
30	18	0.09550669086270785
31	56	0.3819217650509796
32	19	0.0617346042662763
33	161	0.36989863186684685
34	92	0.23044549889843216
35	91	0.08961728720334346
36	247	0.563934111417765
37	28	0.1519825780093243
38	50	0.25957947800686904
39	26	0.35136141248096225
40	37	0.22633893394286714
41	12	0.0
42	107	0.44356472536252095
43	17	0.0
44	98	0.10599978143182848
45	76	0.36456678701872725
46	31	0.5578858913022596
47	14	0.12681701683239355
48	124	0.45436572278634263
49	45	0.2688107572557396
50	11	0.0
51	21	0.3391602052736162
52	37	0.27018540959249787
53	422	0.41135609981389487
54	29	0.7365896932159579
55	12	0.5040738152192773
56	39	0.41205515804102627
57	25	0.08177471774917203
58	262	0.3804585631270869
59	85	0.4149421752843684
60	29	0.08908027021823442
61	6	0.0
62	229	0.25890560630064224
63	34	0.3536328891401842
64	16	0.09791292534996782
65	87	0.3046152936794218
66	13	0.6173196815056892
67	47	0.22559170595081451
68	39	0.12990047586863607
69	42	0.30099466251539386
70	28	0.4687859398304858
71	17	0.16569576576522954
72	26	0.09032543842038995
73	95	0.24263489642555666
74	23	0.3543334123470583
75	114	0.279495599782013
76	63	0.26403792951808974
77	7	0.5271300727504489
78	66	0.13480936729533938
79	14	0.0
80	27	0.19092086617893464
81	55	0.23691424038362147
82	67	0.46361302166848367
83	45	0.29123005152558584
84	18	0.7246262544989283
85	13	0.0
86	36	0.313390497393702
87	18	0.5383087035438704
88	45	0.43821559636830903
89	10	0.10858087310103358
90	84	0.12810416818851722
91	33	0.47321676951278363
92	114	0.3380269821797872
93	59	0.44815395997006596
94	11	0.11253888879546763
95	41	0.39761275891729797
96	36	0.5222804014285646
97	118	0.4658408974872759
98	10	0.14704034066641017
99	39	0.04708908091425437
100	15	0.69562775435174
101	78	0.09600736745887496
102	49	0.06362078819895171
103	70	0.43170329623554016
104	20	0.0
105	40	0.3074546397284362
106	30	0.07947838320659595
107	59	0.26256127999311774
108	13	0.0
109	55	0.3208985338864539
110	27	0.4123144993714363
111	51	0.3161243690502402
112	35	0.8302232540254603
113	35	0.5205067333228023
114	58	0.3206134085339928
115	17	0.1695801026368081
116	49	0.42233069306117044
117	176	0.40557657835959504
118	109	0.40923345169368575
119	39	0.3821900318677578
120	30	0.24630238874073
121	47	0.5134855961801719
122	20	0.2525558307219271
123	222	0.6624985663892863
124	14	0.13032376591037065
125	46	0.403650733866202
126	31	0.06871908322857272
127	81	0.36560620379014386
128	17	0.0
129	95	0.4387611475880394
130	88	0.6798757897134604
131	142	0.0334374913847135
132	47	0.13547762408787428
133	97	0.27994006152273027
134	45	0.16354138662029635
135	29	0.4597973358601305
136	135	0.06117331537803187
137	99	0.2759478433742018
138	48	0.44187221243140345
139	125	0.31495285142384627
140	29	0.21411298045003838
141	13	0.0
142	19	0.24630238874073
143	31	0.3391602052736162
144	14	0.16716045496620233
145	14	0.38685280723454163
146	231	0.3599524922372445
147	82	0.5702315468595157
148	307	0.2553241450444564
149	347	0.4552285526420121
150	152	0.37609592214835663
151	227	0.3679985534361266
152	17	0.0
153	12	0.09162544430476362
154	13	0.14186890186599418
155	28	0.0
156	103	0.3269750880385262
157	209	0.18072920999371964
158	16	0.0
159	19	0.09361800268759639
160	7	0.0
161	211	0.3136196079156466
162	63	0.15328327911067227
163	46	0.11217303473980643
164	19	0.21398626473452756
165	69	0.41301383148487536
166	183	0.45985802949073623
167	13	0.08681077623592637
168	17	0.0
169	269	0.6360229790042069
170	47	0.5231922264146571
171	15	0.0
172	9	0.37590633587120725
173	329	0.6624144824355789
174	43	0.34095529562469684
175	190	0.337427519352698
176	34	0.3601864548717351
177	25	0.539003131276382
178	65	0.21069677483537952
179	23	0.3391602052736162
180	25	0.19752436753195105
181	143	0.5563626800121656
182	39	0.5389611971423374
183	66	0.10368061445733293
184	53	0.7728440325436113
185	21	0.6627697115283283
186	85	0.23604680340191683
187	289	0.4837988797285294
188	22	0.0740318445087683
189	16	0.3770854057492447
190	59	0.49414179895557425
191	12	0.0
192	168	0.13200533510848536
193	118	0.2569692293051254
194	39	0.2967801536807617
195	455	0.492379540361829
196	20	0.20210734650054762
