user	degree	ndcg20
1	40	0.45997150797311037
2	56	0.46118774862088274
3	29	0.33111027990801734
4	17	0.0
5	67	0.2934796127359752
6	39	0.06541518452970234
7	21	0.5773584151532217
8	69	0.07796083673280604
9	52	0.31665971438292245
10	249	0.47553520352820755
11	58	0.23680742154717785
12	9	0.4308142332019491
13	29	0.5286743541449698
14	12	0.0
15	75	0.3656474024898916
16	10	0.23579472798819118
17	130	0.6018599917893515
18	160	0.3518558141335413
19	118	0.20036565052784677
20	18	1.0
22	101	0.10650224745773251
23	100	0.17077725149048628
24	87	0.311170975341469
25	42	0.3589542101716347
26	82	0.050595682974617064
27	37	0.293785858053408
28	51	0.11008806894816245
29	42	0.14653616324636756
30	18	0.0
31	56	0.33426358650884713
32	19	0.07075576072108061
33	161	0.39537547222253694
34	92	0.2551625020445764
35	91	0.08403317435933055
36	247	0.47909501217028544
37	28	0.1266252839474224
38	50	0.20324958761397827
39	26	0.32230464645876994
40	37	0.2811461117355697
41	12	0.0
42	107	0.38678793113888965
43	17	0.0
44	98	0.16148358510029664
45	76	0.2916768470842971
46	31	0.414436999553344
47	14	0.13565197343244778
48	124	0.23804740709253228
49	45	0.19434855566787362
50	11	0.0
51	21	0.21398626473452756
52	37	0.37334072996660467
53	422	0.16473903884621502
54	29	0.787702056960637
55	12	0.36907512341266296
56	39	0.4073120076122924
57	25	0.0
58	262	0.37126457013958625
59	85	0.3717216285962866
60	29	0.0
61	6	0.0
62	229	0.20945000470462186
63	34	0.38756441694875
64	16	0.08274602130532002
65	87	0.20722414968851213
66	13	0.5761195302845468
67	47	0.20765631411923005
68	39	0.20206070420908584
69	42	0.24344701671354368
70	28	0.4775017291738529
71	17	0.17103308406771808
72	26	0.09992090652113539
73	95	0.18801174120947892
74	23	0.4483039899025303
75	114	0.30776764686256064
76	63	0.16389145308962333
77	7	0.5467908213207975
78	66	0.18055590573224872
79	14	0.0
80	27	0.19921733264794372
81	55	0.1897931596021254
82	67	0.4517973526558268
83	45	0.16152256646462806
84	18	0.6096199500078984
85	13	0.0
86	36	0.2521686779156779
87	18	0.6046863869085746
88	45	0.2172607128522299
89	10	0.0
90	84	0.12596860788881456
91	33	0.48173367589225535
92	114	0.29047512682591387
93	59	0.42898901911213805
94	11	0.12325583919272355
95	41	0.35572143835632575
96	36	0.5760924628927466
97	118	0.44495104289255105
98	10	0.0
99	39	0.0
100	15	0.6067795937417814
101	78	0.17934679000010198
102	49	0.0
103	70	0.4171922544309011
104	20	0.0
105	40	0.2645921327362609
106	30	0.14526714985264613
107	59	0.3084767896761606
108	13	0.1025331386182219
109	55	0.30467301362455995
110	27	0.517023073131103
111	51	0.30216770111525604
112	35	0.8410869715331588
113	35	0.5987318822037448
114	58	0.23405473766662682
115	17	0.14606834984270647
116	49	0.3175930752625663
117	176	0.34370003605429944
118	109	0.29770124199547043
119	39	0.3705053892478536
120	30	0.39038004999210174
121	47	0.31814353594165706
122	20	0.1695801026368081
123	222	0.4484767555472413
124	14	0.11706259313796355
125	46	0.2912202382853891
126	31	0.0794570794327674
127	81	0.348312700940633
128	17	0.0
129	95	0.5017124026642285
130	88	0.7062945674076879
131	142	0.0
132	47	0.18030758997074073
133	97	0.3181769709192319
134	45	0.11450013430356222
135	29	0.38134618803893156
136	135	0.12161570279144572
137	99	0.20796305850389663
138	48	0.46561985404842116
139	125	0.14505358046490321
140	29	0.17437146561008365
141	13	0.0
142	19	0.24630238874073
143	31	0.21398626473452756
144	14	0.141266972859829
145	14	0.3333333333333333
146	231	0.5203392324132902
147	82	0.47524957848302934
148	307	0.12936097946161393
149	347	0.16907662320944464
150	152	0.2761272117099141
151	227	0.3395224671453134
152	17	0.0
153	12	0.08671382849411972
154	13	0.20438239758848614
155	28	0.04881468157317221
156	103	0.29771871468108557
157	209	0.22948329112239058
158	16	0.27023815442731974
159	19	0.19777168413626295
160	7	0.0
161	211	0.238038431638159
162	63	0.05064917103240489
163	46	0.09331348921168119
164	19	0.21398626473452756
165	69	0.17720449509218297
166	183	0.38638031452025406
167	13	0.10209739512291163
168	17	0.0
169	269	0.48584537527310484
170	47	0.5496631530337467
171	15	0.0
172	9	0.4228989277982588
173	329	0.6412227997629748
174	43	0.34635974717648815
175	190	0.3256146157608577
176	34	0.17666713841871462
177	25	0.37037466276461056
178	65	0.19715477057794387
179	23	0.3391602052736162
180	25	0.33963133540409307
181	143	0.5429878322372675
182	39	0.3319771408460846
183	66	0.13083036905940468
184	53	0.7567871762314652
185	21	0.6238470455881187
186	85	0.20729657334528373
187	289	0.49593439239089904
188	22	0.07123530534387783
189	16	0.17986924167196758
190	59	0.45404209529535744
191	12	0.0
192	168	0.04105877938688906
193	118	0.27564576767316123
194	39	0.2350455494144854
195	455	0.2514446976158689
196	20	0.1815417925373527
197	11	0.24630238874073
198	203	0.31350645811443345
199	136	0.1267707176220823
200	12	0.0
201	49	0.05025938940291866
202	233	0.2446171220629778
203	22	0.0
204	185	0.7345925712231688
205	90	0.13237559971837504
206	8	0.10086747116627115
207	13	0.0
208	84	0.26947466532903586
209	8	0.0
210	63	0.3808439291940804
211	19	0.0
212	62	0.09185678497999207
213	15	0.08887792306803075
214	55	0.40053093429198033
215	27	0.0
216	268	0.4489136527834611
217	9	0.0
218	25	0.2026816498048266
220	61	0.19857221047106757
221	11	0.0
222	53	0.14217434856550396
223	105	0.1969886277056432
224	79	0.2426205638261992
225	214	0.5970839613720138
226	9	0.4676164214719374
227	9	0.28114630155850584
228	21	0.5675551241865164
229	78	0.2049297427909866
230	104	0.3383289619188307
231	65	0.36414205908275227
232	37	0.5444117794910036
233	41	0.35194787827648166
234	23	0.0
235	269	0.29405513539791056
236	31	0.3679555520531813
237	68	0.1129963076852538
238	122	0.03551000990841433
239	47	0.27487633291429087
240	45	0.16864076322210722
241	36	0.2247194739855928
242	83	0.0896248322081245
243	16	0.0
244	57	0.24159723529807323
245	120	0.21703808664855884
246	17	0.0
247	16	0.0
248	20	0.0
249	51	0.16933021383805444
250	11	0.0
251	37	0.39038004999210174
252	41	0.06889356673757308
253	33	0.13886244387355454
254	15	0.2789429456511298
255	166	0.4272434170915703
256	39	0.0
257	35	0.40893517708267746
258	69	0.34098359386236454
259	87	0.212211760567679
260	53	0.17736088941546577
261	165	0.1574801302569041
262	35	0.48009336570124017
263	48	0.4540985407057151
264	91	0.23294258350603184
265	63	0.38461348038942245
266	37	0.24067630085119068
267	50	0.08021827351724288
268	115	0.12800192536872637
269	15	0.1025331386182219
270	88	0.23424114364995668
271	189	0.466806356511708
272	233	0.5403787928542072
273	91	0.1878855864838136
274	105	0.28164728293624275
275	52	0.27287463911133164
276	11	0.23365782109418382
277	13	0.2628502502089504
278	113	0.4708984335049773
279	12	0.0
280	27	0.22063223712962945
281	57	0.49939691732053787
282	13	0.6131471927654585
283	23	0.0
284	154	0.27423946302036367
285	79	0.2133443240276301
286	24	0.07745351606183935
287	52	0.2348461554859721
288	37	0.30641481290228295
289	42	0.4881290058529406
290	11	0.47760668045044735
291	62	0.4547444487671083
292	22	0.5531464700081437
293	142	0.16267584564387255
294	22	0.0
295	101	0.32338673490214864
296	54	0.2350455494144854
297	53	0.47631189989407996
298	17	0.123151194370365
299	69	0.2933989450577964
300	161	0.17878017786320052
301	180	0.4245912567798603
302	195	0.6149652526100565
303	107	0.33845659488128255
304	10	0.3766529924212137
305	34	0.11040163234626725
306	113	0.047346679877885774
307	126	0.34769129431761026
308	211	0.2801411724339495
309	81	0.2478157200914361
310	108	0.08838607945669939
311	10	0.5004589752083773
312	27	0.17630010660342912
313	15	0.07847428227110644
314	147	0.3586048897756183
315	13	0.38685280723454163
316	47	0.2685101631111486
317	12	0.24630238874073
318	12	0.15101961822780527
319	256	0.27106165606842336
320	15	0.0
321	75	0.04480864360167173
322	27	0.2860604285087249
323	66	0.05621908976192367
324	35	0.2683637998873703
325	22	0.28860265974780763
326	123	0.1251272971117578
327	114	0.18171307425917316
329	168	0.04275831251503157
330	46	0.280091647388022
331	317	0.26539302555629934
332	46	0.10475494498762948
333	80	0.2700507899837023
334	39	0.27959620517793127
335	28	0.2999261680464399
336	75	0.23451098351673758
337	77	0.267647595873339
338	183	0.43096263970505866
339	75	0.35762593472581533
340	44	0.40498971952594104
341	11	0.0
342	62	0.5525113285546182
343	193	0.31699168734354943
344	33	0.11706259313796355
345	11	0.0
346	201	0.2563913364020594
347	50	0.13028065400082264
348	52	0.38303840243562226
349	78	0.6584412671994088
350	37	0.4472275784468756
351	62	0.21624063148843983
352	373	0.0780057052211985
353	13	0.16812753627111748
354	27	0.1441654182743269
355	193	0.160636010274954
356	16	0.0
357	26	0.3079367984326687
358	42	0.2870889683647055
359	30	0.5488395650570643
360	35	0.08372491399919348
361	12	0.29127873064148246
363	23	0.0
364	11	0.16812753627111748
365	19	0.0
366	138	0.36057194020714356
367	20	0.22290869782240585
368	158	0.2063513638283933
369	33	0.11838279295536293
370	26	0.2381129204348816
371	29	0.241375644565681
372	121	0.4321276280368918
373	11	0.18457569677956817
374	36	0.15656042559162867
375	34	0.0
376	71	0.30614211241652883
377	73	0.33139643014753395
378	19	0.3253167083267514
379	46	0.3332291410693774
380	72	0.1963722893013038
381	23	0.4367467095119259
382	30	0.055331817379328484
383	11	0.0
384	9	0.2083518322116431
385	75	0.4092959992603796
386	105	0.18569274830711502
387	28	0.4322624837021548
388	28	0.24317223648441236
389	33	0.17787934649352322
390	102	0.28664275668290895
391	46	0.059477192729042165
392	208	0.3408959927631885
393	37	0.17342765698823945
394	10	0.0
395	11	0.0
396	80	0.3181412759445383
397	21	0.1695801026368081
398	120	0.24792418624047782
399	20	0.21511111725445256
400	26	0.3040837860642831
401	46	0.12825978180781075
402	138	0.44532744979139893
403	159	0.222719886076362
404	31	0.400023248309252
405	31	0.0
406	60	0.2575443079359022
407	15	0.0
408	99	0.06117331537803187
409	179	0.18757795043840655
410	59	0.2327948225705999
411	212	0.29756513705017834
412	320	0.26875214030678946
413	67	0.17427594243394304
414	16	0.21900460639873134
415	172	0.07017172093402164
416	29	0.16827306928306326
417	11	0.0
418	24	0.24630238874073
419	57	0.12923835425915906
420	46	0.1879516032875281
421	12	0.0
422	21	0.20210734650054762
423	14	0.0
424	645	0.5959614715816759
425	102	0.09540432657628879
426	125	0.21154405247843144
427	18	0.6542448095688423
428	28	0.08908027021823442
429	105	0.3503172665632326
430	32	0.32260400406720213
431	40	0.38181614521608975
432	20	0.0
433	16	0.07428207290250749
434	22	0.07839826897867534
435	70	0.5440879200302415
436	75	0.24021052066586326
437	37	0.3879735802886961
438	261	0.24418440143294493
439	51	0.34364673882268126
440	14	0.20210734650054762
441	28	0.2665565820777456
442	234	0.2214936926975896
443	15	0.22794384629668607
444	77	0.10567837662993568
445	90	0.36229649552571336
446	40	0.3487202226732628
447	30	0.0766748139928929
448	10	0.0
449	32	0.7596950201816823
450	37	0.3391602052736162
451	159	0.3125464852964865
452	98	0.16866529216620557
453	195	0.274153022149785
454	103	0.12800192536872637
455	18	0.4632423659320676
456	52	0.28991788039127864
457	135	0.2743198156990966
458	14	0.16949227759823562
459	16	0.6131471927654585
460	18	0.12402281131816816
461	170	0.31794823791330107
462	75	0.2496719576346318
463	36	0.2301456597158648
464	36	0.16565825460523723
465	19	0.11284514134893527
466	145	0.24346784655776788
467	21	0.2100318348364254
468	11	0.07721668828275383
469	34	0.20534663503573444
470	40	0.4042175585450764
471	45	0.11091776162724636
472	28	0.7316362001126298
473	32	0.4463040685246764
474	127	0.2839975262742885
475	147	0.31834793223949387
476	225	0.18624792366302173
477	88	0.3716228681137606
478	21	0.2797643380184693
479	51	0.3764570279017011
480	41	0.5751572109249087
481	95	0.0
482	256	0.5257596823604378
483	10	0.26264953503719357
484	20	0.0
485	29	0.2369526286855867
486	25	0.0
487	21	0.0
488	12	0.5
489	10	0.35446922870647896
490	39	0.19795298273483444
491	11	0.0
492	19	0.0
493	97	0.10851999525591764
494	112	0.25238403600317566
495	21	0.3354002917921389
496	85	0.271890125596977
497	12	0.13012668333070057
498	76	0.145200291973348
499	106	0.27998800227404547
500	39	0.3830254787162685
501	28	0.4351972497411617
502	16	0.0
503	20	0.16812753627111748
504	61	0.0
505	80	0.41338627965966496
506	35	0.35318886691831824
507	23	0.0
508	60	0.24950008242484872
509	249	0.33200724596217307
510	53	0.1936123286718324
511	11	0.16812753627111748
512	21	0.4858867408548096
513	63	0.30467180155813917
514	41	0.49431412867631963
515	77	0.11612969547347292
516	54	0.3618791953854131
517	94	0.2118864313093822
518	174	0.16676422195333504
519	22	0.2896021669730883
520	183	0.1827890181694776
521	24	0.4940940521802613
522	31	0.11305340175787205
523	64	0.3513386519627691
524	491	0.4640198591125948
525	25	0.3108658234453848
526	32	0.6182024591579555
527	14	0.274371216152325
528	211	0.3114046319465333
529	75	0.4724551942950812
530	56	0.2785704406782269
531	253	0.227771357676926
532	25	0.3727892582642587
533	234	0.5500730561977708
534	57	0.10146503268500506
535	11	0.8772153153380494
536	118	0.2955667210603697
537	70	0.10735672336118943
538	34	0.0
539	77	0.24559888287287548
540	15	0.3253167083267514
541	60	0.396071305839689
542	20	0.6663732474096913
543	409	0.43096289225668094
544	41	0.5552895648152294
545	13	0.0
546	92	0.18744018420659767
547	46	0.3301376494471203
548	35	0.0
549	606	0.4398924770369984
550	410	0.31442326201766324
551	127	0.3433193221250264
552	57	0.35482428905531566
553	46	0.16207343047068862
554	19	0.18457569677956817
555	21	0.12325583919272355
556	101	0.37943121017669557
557	36	0.3041765534183602
558	137	0.19124365509288935
559	6	0.0
560	69	0.24901518486426005
561	16	0.3122580805525718
562	20	0.6001807161909538
563	70	0.6090499951646238
564	25	0.46166026379809977
565	10	0.30627871733786444
566	71	0.31944664477126383
567	50	0.43642759122265457
568	21	0.11253888879546763
569	53	0.05502294157452005
570	103	0.12274915606983737
571	69	0.03587725011926287
572	5	0.0
573	23	0.1025331386182219
574	11	0.16812753627111748
575	87	0.22347864963240913
576	31	0.47036528278595796
577	113	0.032864970567577
578	17	0.4632423659320676
579	38	0.41773188013493356
580	19	0.2521686779156779
581	18	0.2082747975103118
582	53	0.3176854173581229
583	103	0.31675571263979985
584	23	0.44886347266362675
585	66	0.4681324360802983
586	24	0.6256739946852655
587	98	0.19186792354290802
588	290	0.6362058772665152
589	17	0.10858087310103358
590	103	0.366685001779384
591	100	0.3007960324000904
592	16	0.7039180890341348
593	55	0.41637689355637003
594	94	0.5060982175980934
595	53	0.17307618063817357
596	12	0.0
597	42	0.48749604753470394
598	17	0.0
599	13	0.0
600	11	0.09032543842038995
601	108	0.12305477858805697
602	66	0.4920437306289475
603	23	0.29380693676810676
604	63	0.36673051143261853
605	73	0.26536407455589756
606	19	0.13012668333070057
607	16	0.46927872602275655
608	41	0.19147416125577538
609	38	0.06835476917178977
610	55	0.08021827351724288
611	78	0.11644235182682969
612	21	0.4036634964373414
613	40	0.32753777021570274
614	28	0.25334583707266023
615	66	0.28064033487803686
616	20	0.5144651173213539
617	13	0.07847428227110644
618	11	0.14606834984270647
619	9	0.38941412718428836
620	71	0.37530413539141166
621	81	0.17173749019665568
622	35	0.11706259313796355
623	104	0.41751823059100723
624	173	0.44002966055533765
625	31	0.3591475300896652
626	38	0.25368834185115297
627	8	0.6037833126594948
628	29	0.4433579390215223
629	94	0.24445486444388773
630	87	0.4555194820630553
631	157	0.17649312182939997
632	15	0.630791374482851
633	17	0.3727892582642587
634	36	0.5643693601119216
635	132	0.16868660460366097
636	54	0.4217284766197795
637	184	0.43774531010565854
638	77	0.41214293232962224
639	221	0.4890290566486597
640	14	0.0
641	79	0.09991438578382922
642	20	0.0
643	14	0.2154216773628238
644	45	0.1482972305701491
645	32	0.4527798631323792
646	139	0.5237149759140102
647	80	0.14710391155154337
648	95	0.0
649	38	0.0
650	21	0.13012668333070057
651	231	0.38500006548673743
652	29	0.11864372977347178
653	15	0.30657359638272924
654	71	0.2768271633712911
655	91	0.09859264420982894
656	99	0.3052444553700081
657	33	0.3231155212137789
658	24	0.141266972859829
659	56	0.17579376453518533
660	168	0.21812393136837205
661	52	0.19984968273238063
662	46	0.10699313236726378
663	44	0.3550083097402815
664	106	0.3390238800618642
665	5	0.2820770425993601
666	53	0.10475494498762948
667	48	0.37566526628968844
668	13	0.0
669	240	0.18023779998611944
670	34	0.0
671	96	0.07102001981682866
672	26	0.6353374694939485
673	138	0.21448765005502274
674	52	0.4824573673286552
675	19	0.0
676	103	0.31011826929009567
677	118	0.0
678	516	0.27987274523200384
679	48	0.39910915321579055
680	13	0.15301002309304984
681	26	0.6998667767799053
682	60	0.0
683	14	0.6052602440527058
684	24	0.5531464700081437
685	54	0.0
686	14	0.3591475300896652
687	125	0.3555085789083555
688	24	0.8772153153380494
689	56	0.07414861528507455
690	144	0.050595682974617064
691	73	0.03396328517181662
692	347	0.5316908065665759
693	39	0.2973694836145356
694	21	0.35005566604319305
695	84	0.0788369355144573
696	207	0.33998409702027405
697	55	0.2938263467637694
698	129	0.2013862855559924
699	186	0.25973106117297795
700	21	0.0
701	31	0.1695801026368081
702	194	0.30585018224538313
703	13	0.24612436839154522
704	23	0.13565197343244778
705	47	0.13814352834617594
706	71	0.13912582516207192
707	28	0.4082642724913513
708	10	0.34046674428368096
709	23	0.09460634670666435
710	374	0.4600923966033226
711	85	0.13810113280029213
712	111	0.23715004675291354
713	92	0.6131076964988004
714	266	0.3991254804402989
715	59	0.3723409598475679
716	255	0.6980456487817942
717	12	0.15693994437792994
718	89	0.3049310502755295
719	12	0.3633175612671684
720	63	0.2363764061703445
721	287	0.26946580638194045
722	29	0.3715068185098055
723	11	0.2589078126251714
724	85	0.22049224779487356
725	52	0.07596161868673497
726	41	0.6648754564076462
727	118	0.0
728	62	0.1393394209542634
729	70	0.21175215149540083
730	29	0.1865528363129254
731	317	0.4872390521318499
732	78	0.10213207052157215
733	74	0.20502186312991386
734	23	0.45075623508066165
735	168	0.27432160116693166
736	65	0.36461162013018517
737	100	0.35930154244067447
738	14	0.5576365429103103
739	92	0.29805008167557095
740	22	0.2958750506849613
741	29	0.1908002511273794
742	28	0.42278983440665036
743	56	0.2737753789010248
744	107	0.1344259308050152
745	5	0.09032543842038995
746	86	0.3245315005597502
747	14	0.2307795899560027
748	47	0.47308776717244677
749	162	0.20760388401249277
750	41	0.3406477817542888
751	16	0.19519002499605087
752	311	0.22421953603126638
753	122	0.14204003963365733
754	84	0.181988199262964
755	85	0.4022636215793422
756	16	0.2838339936257349
757	127	0.41855852576215125
758	18	0.39038004999210174
759	47	0.05954496680255473
760	43	0.11243817952384734
761	16	0.0
762	20	0.3839120231438853
763	14	0.0
764	94	0.2897917448207672
765	186	0.29298373119573623
766	27	0.44393647745630893
767	113	0.32997972149276855
768	32	0.0
769	33	0.3034190734660431
770	202	0.2242959698476501
771	12	0.6411936689363409
772	45	0.0
773	20	0.06139304560474655
