user	degree	ndcg20
1	44	0.10224039282513062
2	38	0.1695801026368081
3	4	0.0
4	39	0.3187939258847263
5	75	0.0
6	19	0.0
8	21	0.0
9	2	0.0
10	61	0.31335210625754367
11	40	0.4995032504629276
12	151	0.08285668978630009
13	70	0.5697504046327573
14	43	0.09942460513010813
15	20	0.0
16	8	0.6131471927654585
17	6	0.2559580248098155
18	11	0.0
19	48	0.1251272971117578
20	7	0.1992191994886221
21	11	0.0
23	33	0.1932447451332459
24	3	0.0
25	1	0.0
26	171	0.3844620179704794
28	40	0.5118532060994109
29	18	0.0
30	9	0.0
32	3	0.0
33	15	0.0
34	16	0.12967800518456707
35	9	0.2789429456511298
36	86	0.25843174790825263
38	21	0.23463936301137828
39	51	0.0
40	138	0.0
41	12	0.0
42	21	0.1100458831490401
43	14	0.0
44	11	0.0
45	20	0.09092803061897885
46	40	0.0
47	95	0.4196484007776619
48	14	0.08908027021823442
49	48	0.19453723077967175
50	4	0.0
51	82	0.12265260603993026
52	31	0.0
53	1	0.0
54	5	0.38685280723454163
55	2	0.0
56	91	0.10332949630181452
57	31	0.12951916614699469
58	47	0.24491331503542235
59	65	0.0541247962284182
62	36	0.0
63	32	0.7653606369886218
64	227	0.41351679655029727
67	89	0.0
68	52	0.17650380895032103
69	13	0.32097939710179135
70	114	0.04105877938688906
72	29	0.49988811424132235
73	21	0.0
74	16	0.0
75	361	0.08961728720334346
76	110	0.03838463816538291
77	35	0.0
78	79	0.047934103497110726
79	69	0.04106201550921229
81	42	0.0
82	16	0.7664339909568231
83	19	0.0
84	103	0.24927624995591852
85	52	0.07055658259096848
86	8	0.0
88	77	0.21114917598947305
89	63	0.3047145218119921
90	18	0.0
91	38	0.07834851647149513
92	3	0.0
93	79	0.1621452237648948
94	64	0.15850703974098107
95	10	0.0
96	2	0.0
97	14	0.0
98	3	0.0
99	29	0.33936337370853226
100	33	0.2529427027676571
101	30	0.22578419899983798
102	146	0.24059041067181405
103	53	0.07596161868673497
104	8	0.3175637131517074
105	1	0.0
107	53	0.15683986052797977
108	41	0.1082282316648452
109	12	0.06556429791586475
110	55	0.14352037175495763
