user	degree	ndcg20
1	40	0.3451913422468693
2	56	0.3271368418169771
3	29	0.4135992940109933
4	17	0.0
5	67	0.38834100411179967
6	39	0.10368061445733293
7	21	0.6164336326286645
8	69	0.08493411133960004
9	52	0.39556376498666757
10	249	0.6329763417166882
11	58	0.2601353270841162
12	9	0.5935303592288284
13	29	0.642251086006075
14	12	0.0
15	75	0.3802331562603463
16	10	0.28324325883997903
17	130	0.6218416142078311
18	160	0.42701203907729135
19	118	0.2636310703909388
20	18	0.2789429456511298
22	101	0.091298837681168
23	100	0.16317534329638614
24	87	0.4365141023590145
25	42	0.35801563328698055
26	82	0.06837498047599133
27	37	0.32454712448804496
28	51	0.24193976984034662
29	42	0.3655303441188113
30	18	0.0
31	56	0.2652149965940404
32	19	0.06794340091829075
33	161	0.4290517641812379
34	92	0.29274503047669154
35	91	0.14204003963365733
36	247	0.6482147583646147
37	28	0.14905694884635148
38	50	0.16976103790384423
39	26	0.33062694613382765
40	37	0.18766241156212496
41	12	0.0
42	107	0.4895323678644063
43	17	0.0
44	98	0.19287953710564576
45	76	0.24163769264201965
46	31	0.5311931216172628
47	14	0.141266972859829
48	124	0.4230668090016989
49	45	0.2428344220675048
50	11	0.0
51	21	0.4308142332019491
52	37	0.45615928606786094
53	422	0.6202049061834393
54	29	0.7156967583188532
55	12	0.499143389843373
56	39	0.35669991207013063
57	25	0.08440880858250024
58	262	0.45722476128391365
59	85	0.2793636492581998
60	29	0.08297572808511901
61	6	0.0
62	229	0.2042418976153282
63	34	0.4157219689238182
64	16	0.09791292534996782
65	87	0.43589144952027603
66	13	0.5818176148182241
67	47	0.30016697574973095
68	39	0.1747272322075328
69	42	0.18477236927924168
70	28	0.43830722522726884
71	17	0.15693994437792994
72	26	0.09550669086270785
73	95	0.3188616530642803
74	23	0.17104501987178938
75	114	0.3347777550826989
76	63	0.31077380081370193
77	7	0.5724626779088696
78	66	0.16677968373628724
79	14	0.0
80	27	0.09109240322345805
81	55	0.21106232523618973
82	67	0.38229866854460653
83	45	0.2671158789674202
84	18	0.6816587806335842
85	13	0.0
86	36	0.18833918526767934
87	18	0.545901459294285
88	45	0.4636360497027336
89	10	0.10858087310103358
90	84	0.04480864360167173
91	33	0.5718983895612539
92	114	0.35335597092858556
93	59	0.513635976767729
94	11	0.11047239495909746
95	41	0.3621500272443139
96	36	0.5215277577878499
97	118	0.4274466561090204
98	10	0.15328679819136462
99	39	0.05910962856224835
100	15	0.7511744609903916
101	78	0.12112384226836527
102	49	0.05633425377856013
103	70	0.4532754995781859
104	20	0.0
105	40	0.27803270695188886
106	30	0.21838755567735504
107	59	0.1912384733393436
108	13	0.10549558423511039
109	55	0.3246848213630751
110	27	0.38121301394452073
111	51	0.2740212613316286
112	35	0.7698536904770399
113	35	0.7060236793790532
114	58	0.3267569412545442
115	17	0.14606834984270647
116	49	0.36796580276825325
117	176	0.3477792302870185
118	109	0.3489304996407092
119	39	0.294536903698934
120	30	0.24630238874073
121	47	0.371701218388157
122	20	0.1312050775123418
123	222	0.7342449596742205
124	14	0.22386903792002685
125	46	0.40605846635119175
126	31	0.0
127	81	0.46568502403362405
128	17	0.0
129	95	0.3735298591813371
130	88	0.6256754484861583
131	142	0.21954852484755746
132	47	0.12932747822583893
133	97	0.2951447113926983
134	45	0.2172607128522299
135	29	0.42513303065606795
136	135	0.0945696551278015
137	99	0.3354947530444808
138	48	0.44187221243140345
139	125	0.2695158169639797
140	29	0.20001932953264848
141	13	0.0
142	19	0.16812753627111748
143	31	0.3391602052736162
144	14	0.16716045496620233
145	14	0.3333333333333333
146	231	0.43987501734284823
147	82	0.5607586090832862
148	307	0.4830875668442285
149	347	0.5793036876379544
150	152	0.2443402748865967
151	227	0.5519470809924378
152	17	0.0
153	12	0.09791292534996782
154	13	0.1500067931083378
155	28	0.06541518452970234
156	103	0.31631598206760037
157	209	0.2940133154045187
158	16	0.0
159	19	0.09759501249802544
160	7	0.0
161	211	0.2612826570190225
162	63	0.15270807075793383
163	46	0.10066280448836878
164	19	0.21398626473452756
165	69	0.3940056285350937
166	183	0.6543836933863365
167	13	0.09803928583135704
168	17	0.0
169	269	0.6914301929485144
170	47	0.5284206517081056
171	15	0.09759501249802544
172	9	0.37590633587120725
173	329	0.6670056574274184
174	43	0.2792304784616524
175	190	0.37726035287251997
176	34	0.37899955248881056
177	25	0.539003131276382
178	65	0.22305092609299973
179	23	0.41763448754472254
180	25	0.07839826897867534
181	143	0.6196004262689848
182	39	0.4570257531543724
183	66	0.1411459275755037
184	53	0.7713735931779898
185	21	0.6633233047569337
186	85	0.27696607896786984
187	289	0.36784278902208145
188	22	0.07565060337470338
189	16	0.4816268733672022
190	59	0.42082077512081933
191	12	0.0
192	168	0.29325950926140676
193	118	0.2248845287854154
194	39	0.2967801536807617
195	455	0.7479691728330724
196	20	0.1815417925373527
197	11	0.15101961822780527
198	203	0.48602795271762766
199	136	0.40347172908767687
200	12	0.0
201	49	0.1824858341580866
202	233	0.31017968824817505
203	22	0.0
204	185	0.7454701654659681
205	90	0.08031865351008606
206	8	0.20289159708099075
207	13	0.0
208	84	0.30649131329810475
209	8	0.0
210	63	0.40986401444532283
211	19	0.0
212	62	0.38344958811593466
213	15	0.10889376106823218
214	55	0.45957246402795204
215	27	0.0
216	268	0.45644279950928174
217	9	0.0
218	25	0.07834851647149513
220	61	0.24066623742135926
221	11	0.0
222	53	0.3905716843834482
223	105	0.3122010683344133
224	79	0.40230469902380445
225	214	0.7078183638229559
226	9	0.5578858913022596
227	9	0.41442992501184744
228	21	0.5660911108483682
229	78	0.3268162043452856
230	104	0.3132524798789903
231	65	0.48635077441720337
232	37	0.577447178709781
233	41	0.48754082130919807
234	23	0.10684080426179024
235	269	0.4979457135220998
236	31	0.37627448450040896
237	68	0.15018765930343012
238	122	0.09975723167365762
239	47	0.3421249767772421
240	45	0.17507217869506617
241	36	0.4483039899025303
242	83	0.13132022565019139
243	16	0.0
244	57	0.1590009242841827
245	120	0.20651543213025103
246	17	0.0
247	16	0.0
248	20	0.11284514134893527
249	51	0.14029591147809958
250	11	0.0
251	37	0.5205067333228023
252	41	0.0
253	33	0.1100458831490401
254	15	0.6309297535714574
255	166	0.4883700949609444
256	39	0.03646156699521319
257	35	0.32295017518832136
258	69	0.3975367525381856
259	87	0.222719886076362
260	53	0.12142360489683014
261	165	0.250780686134322
262	35	0.4522624358158215
263	48	0.3937781787135157
264	91	0.32670357251780235
265	63	0.42129759111650433
266	37	0.18301149502312278
267	50	0.12990047586863607
268	115	0.14468305817181212
269	15	0.123151194370365
270	88	0.3299491916448532
271	189	0.521215688300288
272	233	0.5676917134880112
273	91	0.3317633511259549
274	105	0.3169612982938773
275	52	0.3214750999077723
276	11	0.26452281205255257
277	13	0.11731968150568914
278	113	0.5640677306401913
279	12	0.11480929472601782
280	27	0.276116326838751
281	57	0.426739530038153
282	13	0.38685280723454163
283	23	0.0
284	154	0.26938412958595587
285	79	0.2637198399196501
286	24	0.29036331118239894
287	52	0.4253318091645328
288	37	0.4117353665616985
289	42	0.4236113994604822
290	11	0.6131471927654585
291	62	0.5178535235406866
292	22	0.3391602052736162
293	142	0.18684868323532905
294	22	0.0
295	101	0.5053068096240058
296	54	0.1482972305701491
297	53	0.5417594753906338
298	17	0.15101961822780527
299	69	0.24281253579806106
300	161	0.5428484663877543
301	180	0.5278281150615153
302	195	0.810415237919334
303	107	0.3365454712264768
304	10	0.2486146307258307
305	34	0.12327679187736049
306	113	0.19985935318072742
307	126	0.3296811632570146
308	211	0.31719434038211
309	81	0.287169032261264
310	108	0.12860138819581557
311	10	0.3720647668929893
312	27	0.10103278678646066
313	15	0.12081130269949421
314	147	0.28835096686709116
315	13	0.2184074368181642
