user	degree	ndcg20
1	44	0.1472343878417511
2	38	0.42597098150954255
3	4	0.0
4	39	0.33180594066840674
5	75	0.03551000990841433
6	19	0.0
8	21	0.11047239495909746
9	2	0.0
10	61	0.344770863963167
11	40	0.577164227339136
12	151	0.0774150673754279
13	70	0.5041277765736499
14	43	0.20313634064374778
15	20	0.0
16	8	0.6131471927654585
17	6	0.23540891336663824
18	11	0.0
19	48	0.1548205489192403
20	7	0.11751610475642713
21	11	0.16104282508920817
23	33	0.2765990167345202
24	3	0.0
25	1	0.0
26	171	0.2935978192580089
28	40	0.3718817016631621
29	18	0.0
30	9	0.0
32	3	0.0
33	15	0.0
34	16	0.07414861528507455
35	9	0.25
36	86	0.10402068205299934
38	21	0.16716045496620233
39	51	0.10889376106823218
40	138	0.0
41	12	0.0
42	21	0.1100458831490401
43	14	0.0
44	11	0.0
45	20	0.1806925382304355
46	40	0.0
47	95	0.32206705442837247
48	14	0.17589104645416076
49	48	0.0891051490973257
50	4	0.0
51	82	0.15046343736910064
52	31	0.0
53	1	0.0
54	5	0.483812883166777
55	2	0.0
56	91	0.12380579848508602
57	31	0.14020084429988644
58	47	0.2812041760441286
59	65	0.07597375654860734
62	36	0.0
63	32	0.7653606369886218
64	227	0.3226809143436117
67	89	0.0
68	52	0.23599602932321762
69	13	0.3391602052736162
70	114	0.03233829114831982
72	29	0.564568481742676
73	21	0.0
74	16	0.0
75	361	0.22850015007373276
76	110	0.11419359025114054
77	35	0.0
78	79	0.09586820699422145
79	69	0.22792126964582202
81	42	0.06794340091829075
82	16	0.6131471927654585
83	19	0.0
84	103	0.3122010683344133
85	52	0.06835476917178977
86	8	0.0
88	77	0.26710287315859593
89	63	0.29111578835275087
90	18	0.0
91	38	0.07834851647149513
92	3	0.0
93	79	0.14929717132891585
94	64	0.22703220328880933
95	10	0.0
96	2	0.0
97	14	0.0
98	3	0.38685280723454163
99	29	0.31199917636885044
100	33	0.2529427027676571
101	30	0.19888155774796903
102	146	0.21588123659509717
103	53	0.05157332053854645
104	8	0.22028534773057623
105	1	0.0
107	53	0.2720385900186686
108	41	0.09647352059242073
109	12	0.053512878690307845
110	55	0.09776944170063934
111	7	0.46927872602275655
112	11	0.0
113	14	0.0
114	50	0.21878348110498583
115	10	0.23372823415182103
116	1	0.0
117	2	0.0
118	12	0.6309297535714574
119	23	0.5493640533376876
121	9	0.0
122	216	0.3665649159063733
123	13	0.0
124	105	0.3152921542154069
126	16	0.46927872602275655
127	85	0.38877266525870197
128	24	0.0
129	156	0.23607832557926622
130	186	0.23364729236767542
131	176	0.2748474844754104
132	12	0.08297572808511901
134	61	0.38753003174683165
135	15	0.21398626473452756
136	5	0.0
137	41	0.14606834984270647
138	17	0.1695801026368081
139	78	0.3097445056257103
140	11	0.6317634902963196
141	94	0.1166529605888288
142	104	0.3213560876078552
143	16	0.0
144	6	0.0
145	60	0.19673979468024064
146	98	0.11067422009239405
147	8	0.3154648767857287
148	2	0.0
149	35	0.050108347169235574
151	8	0.0
152	64	0.32922368333695173
153	5	0.0
154	67	0.1484383573025633
156	31	0.10086747116627115
157	375	0.693734854114737
158	47	0.41253177989255346
160	86	0.16581309110308853
163	7	0.0
164	19	0.07565060337470338
165	64	0.07516091972705348
167	9	0.6934264036172708
171	35	0.39074389562261386
172	45	0.24968908577726404
173	24	0.3026024134988135
174	9	0.0
175	8	0.0
177	18	0.3936948167222716
178	44	0.059477192729042165
181	13	0.6131471927654585
182	4	0.15693994437792994
183	19	0.0
184	39	0.14266185940323584
185	8	0.0
187	60	0.10393162789306344
188	65	0.15637702523334102
189	173	0.360146957395301
191	69	0.2875864049312373
192	20	0.0
193	29	0.0
194	10	0.46927872602275655
196	27	0.39106560501896376
197	16	0.2076597484645364
198	3	0.0
