user	degree	ndcg20
251	39	0.06943122193677727
253	85	0.19768827230602193
254	76	0.0633561905873264
255	117	0.050595682974617064
256	113	0.1405930019812255
257	13	0.16104282508920817
258	114	0.09794236285250284
259	74	0.19537494344837686
260	18	0.13266180524646465
262	63	0.1963579357992893
263	20	0.0
264	24	0.0
265	3	0.0
266	2	0.16569576576522954
267	19	0.14659992791472592
268	2	0.0
269	15	0.0
270	8	0.0
271	19	0.1500067931083378
273	16	0.30657359638272924
274	4	0.11480929472601782
275	10	0.0
276	7	0.0
277	61	0.2829463907240954
278	82	0.3844526926491211
279	15	0.0
280	7	0.39038004999210174
281	32	0.11047239495909746
282	123	0.14204003963365733
283	108	0.15083097406178966
285	44	0.27487633291429087
286	46	0.04395738023645724
287	33	0.19290663465680477
288	10	0.19092086617893464
289	3	0.0
290	65	0.2363764061703445
292	66	0.26208218517280796
293	13	0.2901226656383863
294	12	0.2960819109658653
295	7	0.38685280723454163
297	21	0.0
299	113	0.118735667559386
300	16	0.0
301	51	0.1621486850476296
302	34	0.09109240322345805
303	2	0.0
304	1	0.0
305	16	0.0
306	25	0.050108347169235574
307	19	0.0
308	2	0.43067655807339306
309	5	0.23463936301137828
310	33	0.1609959013966272
311	6	0.0
312	21	0.34222207292834134
314	25	0.0
315	46	0.06994410797740246
317	5	0.3973220069685352
318	42	0.0
319	11	0.24630238874073
320	18	0.2393464283856184
321	19	0.0
322	2	0.38685280723454163
323	29	0.24984784596086257
324	5	0.23719771276929624
327	5	0.5
328	2	0.0
329	5	0.38685280723454163
330	25	0.23719771276929624
331	3	0.38685280723454163
332	49	0.05633425377856013
334	32	0.0
337	9	0.0
338	16	0.21253992290076149
339	53	0.0
340	23	0.0
341	1	0.0
342	25	0.0
343	53	0.2604369994897997
344	11	0.07123530534387783
345	5	0.0
346	35	0.2578249195205849
347	36	0.09791292534996782
349	60	0.056210658265822395
350	35	0.05621908976192367
351	5	0.0
352	7	0.0
353	1	0.23540891336663824
355	29	0.18390613963453858
356	15	0.15693994437792994
357	30	0.07947838320659595
358	5	0.5294362295028774
361	110	0.28780098560440776
363	26	0.08681077623592637
364	71	0.0
365	24	0.0
366	10	0.3330093366687448
367	16	0.09361800268759639
368	30	0.06351827548012592
369	31	0.1482972305701491
370	13	0.0
371	10	0.0
373	18	0.16976103790384423
374	10	0.0
375	31	0.12647135138382856
376	10	0.1564262420075855
377	20	0.4350252741665467
379	19	0.28952298823485745
380	39	0.15130120674940675
381	12	0.0
382	57	0.12596860788881456
383	53	0.0
384	46	0.29110316000740505
385	71	0.12305477858805697
386	18	0.25416745253475337
387	13	0.0
388	50	0.06600065503116892
389	9	0.0
391	25	0.09109240322345805
392	6	0.0
393	62	0.12710121232612354
394	194	0.10626204110278586
395	9	0.09109240322345805
398	7	0.7598336331031966
399	5	0.0
400	9	0.0
401	41	0.15179529013319126
403	8	0.6173196815056892
404	18	0.0
405	22	0.08887792306803075
406	7	0.0
407	33	0.06835476917178977
409	119	0.3136706901751409
410	4	0.0
411	41	0.12428836171658517
412	51	0.11511670962047182
413	32	0.06188256935695662
414	5	0.23540891336663824
415	5	0.0
416	31	0.0
417	65	0.09586820699422145
418	10	0.697070802487543
419	7	0.0
420	106	0.3687223855210461
421	213	0.29182467224351694
422	19	0.6015141574361252
423	11	0.0
424	9	0.26452281205255257
425	32	0.05603691580168027
426	5	0.43067655807339306
427	79	0.11870420463078338
428	13	0.0
429	198	0.14494376977129475
430	59	0.19571583517166083
431	70	0.10778915452451095
432	81	0.0
433	60	0.07764188277470196
435	5	0.0
436	30	0.09165402792833295
437	37	0.0
438	105	0.0
439	79	0.38948410802969696
440	11	0.46927872602275655
441	20	0.07847428227110644
442	61	0.08041927109478653
443	102	0.0
444	52	0.189217799304913
445	33	0.06651377189902621
446	10	0.0
447	39	0.06470833884155952
448	12	0.3333333333333333
450	7	0.0
453	86	0.06117331537803187
454	69	0.35015628100539875
455	71	0.1782102981946514
456	20	0.06194403202282284
457	53	0.3482367712620525
458	166	0.23165732683700077
459	30	0.07075576072108061
460	74	0.1969886277056432
461	116	0.0
462	13	0.06556429791586475
463	63	0.0
464	2	0.0
465	24	0.0
466	67	0.513528549750033
467	14	0.16812753627111748
468	27	0.0
469	7	0.0
470	26	0.14876390584057272
471	8	0.2890648263178878
472	23	0.15101961822780527
473	31	0.4690000933206748
474	7	0.0
476	14	0.0
477	29	0.0
478	58	0.1410582320332623
479	5	0.0
480	17	0.0
481	6	0.15693994437792994
482	13	0.0
483	20	0.08274602130532002
484	13	0.08177471774917203
485	25	0.0
486	7	0.0
487	37	0.06835476917178977
488	31	0.10086747116627115
489	12	0.0
490	4	0.0
491	11	0.0
493	16	0.0
494	53	0.32159109501754035
495	25	0.27487633291429087
496	8	0.0
498	20	0.3391602052736162
499	32	0.18970342846162255
500	11	0.0
501	25	0.6758955134085426
503	5	0.3391602052736162
504	9	0.1025331386182219
505	45	0.4756713748561349
508	231	0.15282777773953798
509	100	0.213347781042212
510	40	0.41253177989255346
511	70	0.3281917911054772
512	23	0.0
514	20	0.0
515	9	0.0
516	7	0.3562071871080222
518	10	0.5833391263370522
519	11	0.0
520	2	0.0
521	3	0.0
522	13	0.2640681225725909
523	80	0.0
524	14	0.1312050775123418
525	99	0.07692781742226025
526	48	0.18426438053290264
528	336	0.23167478880284761
529	5	0.0
530	47	0.0
532	6	0.11305340175787205
533	82	0.3585162965715199
535	33	0.0
536	79	0.16903456721726207
537	6	0.0
538	74	0.3306252731226681
539	38	0.22786990543257085
540	7	0.0
542	34	0.18672776492534798
544	50	0.10086747116627115
545	31	0.15101961822780527
546	28	0.0
547	25	0.0
549	30	0.19057893398803027
550	44	0.0
551	41	0.0
552	21	0.12825978180781075
553	80	0.3602689532639701
554	50	0.08908027021823442
555	5	0.6131471927654585
556	13	0.12011565579805132
557	18	0.10889376106823218
558	4	0.0
559	1	0.0
560	9	0.0
563	23	0.2916578321685262
565	7	0.0
566	10	0.0
567	7	0.09759501249802544
568	9	0.0
569	67	0.037306750366444645
570	7	0.5443035826397515
571	17	0.0
572	98	0.18297128269299212
573	61	0.038842643155482685
574	11	0.0
575	48	0.27487633291429087
576	44	0.2200917662980802
577	26	0.0
578	3	0.0
579	66	0.1871048571717173
580	14	0.10889376106823218
581	79	0.4886341860282018
582	10	0.21398626473452756
583	31	0.12990047586863607
585	38	0.5995273769780594
586	34	0.13886244387355454
587	403	0.5858697616942803
588	132	0.08442971065748733
590	5	0.0
591	59	0.0
594	24	0.4468610554647604
595	58	0.03475017269886857
596	23	0.28162497265977743
597	44	0.2850194176546214
598	106	0.10308253289947797
599	6	0.0
601	15	0.0
602	27	0.30718371578189313
603	27	0.19092086617893464
604	52	0.06362078819895171
605	39	0.08930562034683723
606	2	0.0
607	1	0.23137821315975915
609	6	0.20438239758848614
610	33	0.1012286082123002
611	8	0.0
612	40	0.0
613	58	0.24867292581717199
614	12	0.0
615	39	0.06643528327297621
616	22	0.11706259313796355
617	67	0.0704664279467047
620	100	0.194993519307672
621	115	0.08078417126259926
622	30	0.0
623	11	0.0
624	7	0.7227265726449518
625	42	0.0
626	16	0.0
627	114	0.06957298216439685
629	32	0.0
630	52	0.3554633821535546
631	6	0.0
632	25	0.0
633	33	0.12647135138382856
634	42	0.04904396063617703
635	22	0.23996612436534834
637	38	0.0
638	67	0.0
639	27	0.17399493535254393
640	6	1.0
641	52	0.43482021179630886
642	66	0.2706851119723529
643	8	0.08133484538841969
644	25	0.0
645	3	0.0
646	29	0.10778915452451095
647	16	0.10549558423511039
648	40	0.08681077623592637
649	4	0.0
651	34	0.07984133538066795
652	11	0.39038004999210174
653	37	0.43273512920013496
654	15	0.14434031438272124
656	43	0.0901000086523677
657	20	0.10699313236726378
658	25	0.08681077623592637
659	61	0.36689842440402515
660	138	0.3311509810795299
661	1	0.0
662	54	0.20166696815704332
663	5	0.1564262420075855
665	100	0.0
666	22	0.10889376106823218
668	79	0.44072539887810513
670	41	0.0
672	33	0.0617346042662763
673	16	0.286381299268402
674	3	0.0
675	7	0.2640681225725909
677	304	0.11993972056590166
678	31	0.21717660517008827
679	31	0.18672776492534798
680	11	0.0
683	30	0.08021827351724288
684	33	0.0
686	23	0.08177471774917203
688	119	0.04275831251503157
689	18	0.0
692	10	0.0
693	28	0.35260784885549634
694	60	0.17423090655632298
695	161	0.047346679877885774
697	17	0.30657359638272924
698	12	0.2640681225725909
699	30	0.0
700	18	0.06065881345112159
701	92	0.44089059371722955
702	9	0.0
703	35	0.6123442733394888
704	31	0.0
705	12	0.0
706	43	0.314880130667631
708	27	0.0
709	68	0.2173877450457349
710	9	0.0
711	15	0.9197207891481877
712	29	0.0
713	15	0.2960819109658653
714	58	0.2899832239279862
715	21	0.23137821315975915
716	64	0.0
717	30	0.0
718	18	0.0
719	12	0.0
720	31	0.08177471774917203
721	47	0.31922428295370403
722	38	0.0
723	2	0.16569576576522954
725	51	0.06224258830844933
726	143	0.26618157806677506
